
 Data Alignment: None
 Data Alignment Step: 0
C:\Users\Labuser\Documents\Octet experiments\2020\20200514 - AMC PCT media run3 kinetics 47-54, 200514_001.frd, 200514_002.frd, 200514_003.frd, 200514_004.frd, 200514_005.frd, 200514_006.frd, 200514_007.frd, 200514_008.frd, 200514_009.frd, 200514_010.frd, 200514_011.frd, 200514_012.frd, 200514_013.frd, 200514_014.frd, 200514_015.frd, 200514_016.frd, 
X Values, A2, B2, C2, D2, E2, F2, G2, H2, A3, B3, C3, D3, E3, F3, G3, H3, 
0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1021.79, -0.1209115, 0.01243483, -0.05623363, 0.04630653, -0.03020572, 0.03803715, 0.02656829, -0.04401359, , , , , , , , , 
1021.99, -0.12303615, 0.01080775, -0.05460428, 0.04395546, -0.02854495, 0.03613007, 0.02640884, -0.04580377, , , , , , , , , 
1022.19, -0.12143429, 0.01332973, -0.05372266, 0.04959792, -0.02814598, 0.03629082, 0.02620264, -0.03919461, , , , , , , , , 
1022.40, -0.11991637, 0.01451261, -0.05387717, 0.04345599, -0.03095512, 0.03304017, 0.025627, -0.04172309, , , , , , , , , 
1022.58, -0.12112229, 0.0136918, -0.05914761, 0.04433202, -0.02749321, 0.03830732, 0.02640839, -0.04230949, , , , , , , , , 
1022.79, -0.12297071, 0.01260278, -0.05623808, 0.04523678, -0.02891145, 0.03630237, 0.02706206, -0.04117398, , , , , , , , , 
1022.99, -0.11986627, 0.0096573, -0.05905795, 0.04527476, -0.02969712, 0.03495726, 0.02229836, -0.04769495, , , , , , , , , 
1023.19, -0.12236147, 0.01458191, -0.05737121, 0.04431259, -0.02754791, 0.03604759, 0.02561208, -0.0449763, , , , , , , , , 
1023.40, -0.11930737, 0.0141637, -0.05680808, 0.04566711, -0.0301769, 0.03720706, 0.02084952, -0.0443312, , , , , , , , , 
1023.59, -0.11864005, 0.00949905, -0.0564433, 0.04544086, -0.02970252, 0.03622063, 0.02649339, -0.04283887, , , , , , , , , 
1023.79, -0.11877607, 0.01213003, -0.06078118, 0.04506559, -0.02831516, 0.0354031, 0.02855648, -0.04060798, , , , , , , , , 
1023.99, -0.1165451, 0.01095755, -0.05762247, 0.042934, -0.02808506, 0.03480026, 0.02745625, -0.04127423, , , , , , , , , 
1024.20, -0.12084058, 0.01604777, -0.05636968, 0.04918865, -0.03048194, 0.0363649, 0.02446979, -0.03905986, , , , , , , , , 
1024.40, -0.11674756, 0.01099036, -0.06055374, 0.0423077, -0.02855862, 0.0404213, 0.02544448, -0.04266994, , , , , , , , , 
1024.59, -0.12107075, 0.01237659, -0.05890176, 0.0455911, -0.02971431, 0.03378817, 0.02574717, -0.04175098, , , , , , , , , 
1024.79, -0.12033966, 0.01353634, -0.05736599, 0.04387847, -0.03156191, 0.03699091, 0.0269739, -0.04071512, , , , , , , , , 
1024.99, -0.12154806, 0.01257188, -0.05981569, 0.04170107, -0.02719496, 0.03400853, 0.02301139, -0.04288293, , , , , , , , , 
1025.19, -0.12098055, 0.01014058, -0.05919165, 0.04419011, -0.0313155, 0.03184584, 0.02743215, -0.04403249, , , , , , , , , 
1025.40, -0.1218117, 0.01510163, -0.05376211, 0.0459359, -0.02880683, 0.02915461, 0.02413509, -0.04080385, , , , , , , , , 
1025.58, -0.11677221, 0.01383867, -0.05784876, 0.04582987, -0.0295862, 0.03367222, 0.02752425, -0.0412773, , , , , , , , , 
1025.79, -0.12410712, 0.00912144, -0.05699397, 0.04515542, -0.0272196, 0.03776612, 0.0293305, -0.04076229, , , , , , , , , 
1025.99, -0.11861403, 0.01240903, -0.05610567, 0.05044629, -0.03118833, 0.03232801, 0.02304602, -0.03742553, , , , , , , , , 
1026.19, -0.1178233, 0.01164168, -0.05600506, 0.04491869, -0.02919609, 0.03813879, 0.0286776, -0.04634398, , , , , , , , , 
1026.40, -0.12096471, 0.00928435, -0.05777185, 0.04693853, -0.02679314, 0.03395078, 0.02879847, -0.04440902, , , , , , , , , 
1026.59, -0.12057521, 0.01274116, -0.05684494, 0.04634938, -0.02611939, 0.03576072, 0.02441394, -0.04233629, , , , , , , , , 
1026.79, -0.12078021, 0.01356714, -0.05799133, 0.04430734, -0.029517, 0.03698787, 0.02533584, -0.04272349, , , , , , , , , 
1026.99, -0.11948689, 0.00983021, -0.05409286, 0.04618038, -0.03051014, 0.04001338, 0.02888811, -0.0380307, , , , , , , , , 
1027.19, -0.11728085, 0.01288671, -0.05624531, 0.04777235, -0.02826786, 0.03677778, 0.02663252, -0.04252291, , , , , , , , , 
1027.38, -0.11863784, 0.01050162, -0.05651195, 0.04465545, -0.02744645, 0.03377064, 0.02780461, -0.04248039, , , , , , , , , 
1027.58, -0.1221066, 0.0118666, -0.05468778, 0.04430055, -0.02977926, 0.03459061, 0.02658872, -0.04284056, , , , , , , , , 
1027.79, -0.12155243, 0.01178424, -0.05407757, 0.04835884, -0.02787913, 0.03514098, 0.02543996, -0.04277214, , , , , , , , , 
1027.99, -0.11813311, 0.01366929, -0.05947625, 0.04663144, -0.02692147, 0.03391679, 0.02395526, -0.04340447, , , , , , , , , 
1028.19, -0.12114093, 0.01047776, -0.05722697, 0.04591354, -0.02973468, 0.03594523, 0.02639247, -0.04589071, , , , , , , , , 
1028.40, -0.11740001, 0.01388092, -0.0546553, 0.04587574, -0.029802, 0.0328364, 0.02876041, -0.04352281, , , , , , , , , 
1028.60, -0.11812712, 0.01403443, -0.05958202, 0.04425995, -0.02823435, 0.03735719, 0.02256884, -0.04369785, , , , , , , , , 
1028.79, -0.1222204, 0.01563722, -0.05406306, 0.04410259, -0.02994028, 0.03618615, 0.02478494, -0.0408742, , , , , , , , , 
1028.99, -0.12036242, 0.01660927, -0.05501346, 0.04814212, -0.02817178, 0.03327738, 0.02738289, -0.04126123, , , , , , , , , 
1029.19, -0.12179299, 0.00962301, -0.05341429, 0.04791985, -0.02744654, 0.03588669, 0.02777385, -0.04088926, , , , , , , , , 
1029.39, -0.12283227, 0.01357684, -0.0540394, 0.04451279, -0.02945065, 0.0362541, 0.02506386, -0.04322063, , , , , , , , , 
1029.59, -0.1215583, 0.01230046, -0.05513179, 0.04497644, -0.03055911, 0.03591137, 0.02570114, -0.04437264, , , , , , , , , 
1029.79, -0.12069457, 0.01339982, -0.0554642, 0.04455592, -0.03186608, 0.03394517, 0.02037353, -0.04166928, , , , , , , , , 
1029.99, -0.11820818, 0.01295266, -0.05814154, 0.04519463, -0.02886681, 0.04033775, 0.02275644, -0.04208228, , , , , , , , , 
1030.20, -0.12061933, 0.01523646, -0.05684983, 0.04515863, -0.02826703, 0.0335173, 0.02497656, -0.04546579, , , , , , , , , 
1030.38, -0.12167647, 0.01424923, -0.05815584, 0.04798095, -0.02727743, 0.03261833, 0.02580425, -0.04040084, , , , , , , , , 
1030.59, -0.12371198, 0.0109651, -0.05674604, 0.04155575, -0.03024278, 0.03692581, 0.02309672, -0.04437488, , , , , , , , , 
1030.79, -0.11901814, 0.0137227, -0.05559913, 0.04378396, -0.02818985, 0.03664074, 0.02419255, -0.04288438, , , , , , , , , 
1030.99, -0.11931848, 0.0095302, -0.05688598, 0.04549877, -0.03005045, 0.03563371, 0.02358296, -0.0425085, , , , , , , , , 
1031.20, -0.12130424, 0.01375152, -0.05596064, 0.04032028, -0.02868582, 0.03498953, 0.02544425, -0.04213127, , , , , , , , , 
1031.40, -0.12197295, 0.01158648, -0.05659736, 0.04709232, -0.02909354, 0.03236282, 0.03055467, -0.04131834, , , , , , , , , 
1031.59, -0.11866923, 0.01027412, -0.05553326, 0.04670544, -0.02837177, 0.03550643, 0.02740876, -0.04315426, , , , , , , , , 
1031.79, -0.12306922, 0.00900349, -0.05790311, 0.04435765, -0.02789381, 0.0354699, 0.02638447, -0.04337363, , , , , , , , , 
1031.99, -0.1209191, 0.01471547, -0.05594932, 0.04854909, -0.02327146, 0.03668246, 0.02468252, -0.04041835, , , , , , , , , 
1032.19, -0.11766276, 0.01207344, -0.05271185, 0.04223754, -0.02872459, 0.03523558, 0.02110477, -0.04367543, , , , , , , , , 
1032.40, -0.11779414, 0.01131101, -0.058757, 0.04090133, -0.02429887, 0.03506198, 0.02412592, -0.04448938, , , , , , , , , 
1032.59, -0.12572436, 0.01232476, -0.05409134, 0.0444909, -0.02777498, 0.03711211, 0.0253374, -0.04602879, , , , , , , , , 
1032.79, -0.12047938, 0.01070483, -0.0558583, 0.04791374, -0.02883262, 0.03486313, 0.02159516, -0.04435834, , , , , , , , , 
1032.99, -0.12043112, 0.0116127, -0.05431347, 0.03981032, -0.03142101, 0.03564614, 0.02862675, -0.04348214, , , , , , , , , 
1033.20, -0.12424564, 0.01231772, -0.05887906, 0.04614475, -0.0273086, 0.03468292, 0.02529966, -0.04422697, , , , , , , , , 
1033.38, -0.12377018, 0.01399375, -0.05584613, 0.04304487, -0.03047753, 0.03512201, 0.02487515, -0.0408182, , , , , , , , , 
1033.59, -0.12061732, 0.01004598, -0.05561781, 0.04220641, -0.02933463, 0.03524284, 0.02223343, -0.04304357, , , , , , , , , 
1033.79, -0.12260147, 0.01254928, -0.06042626, 0.04209039, -0.02856644, 0.03761648, 0.02445448, -0.04706835, , , , , , , , , 
1033.99, -0.11858194, 0.01141219, -0.05722741, 0.04642377, -0.02923654, 0.03327855, 0.02733405, -0.04816358, , , , , , , , , 
1034.19, -0.12142707, 0.01323402, -0.05643684, 0.04112701, -0.03097936, 0.03542776, 0.02390689, -0.04446497, , , , , , , , , 
1034.40, -0.12164225, 0.01250828, -0.05749597, 0.04470341, -0.02891722, 0.03498195, 0.02607425, -0.0449319, , , , , , , , , 
1034.60, -0.12146449, 0.01397434, -0.05713876, 0.04559005, -0.02760025, 0.03487843, 0.02305749, -0.04520139, , , , , , , , , 
1034.79, -0.12243408, 0.0102375, -0.05767908, 0.04418603, -0.0295188, 0.03386527, 0.02624882, -0.04042256, , , , , , , , , 
1034.99, -0.12211893, 0.01246334, -0.0523539, 0.04525333, -0.02936385, 0.03461171, 0.02830849, -0.04422892, , , , , , , , , 
1035.19, -0.12092739, 0.01449354, -0.0543276, 0.04596435, -0.03318378, 0.03303536, 0.02165359, -0.04444832, , , , , , , , , 
1035.40, -0.12005457, 0.01080461, -0.05546714, 0.04355454, -0.03008689, 0.0339878, 0.02109739, -0.04224103, , , , , , , , , 
1035.59, -0.12065122, 0.01329161, -0.05907434, 0.04451818, -0.02870006, 0.0346809, 0.02373474, -0.04414744, , , , , , , , , 
1035.79, -0.11732505, 0.01351178, -0.05748737, 0.04488472, -0.03013158, 0.03512797, 0.02361164, -0.04517844, , , , , , , , , 
1035.99, -0.12349296, 0.00860267, -0.05866013, 0.04531108, -0.02897589, 0.0356085, 0.02106374, -0.03872856, , , , , , , , , 
1036.20, -0.12137178, 0.01633849, -0.05383645, 0.04789882, -0.03022398, 0.03449275, 0.02581874, -0.04402069, , , , , , , , , 
1036.40, -0.12452627, 0.00933074, -0.05586564, 0.04858527, -0.02912776, 0.03445384, 0.0230861, -0.043001, , , , , , , , , 
1036.59, -0.1189535, 0.0130036, -0.05610685, 0.04628386, -0.03090341, 0.03710289, 0.02465627, -0.04378994, , , , , , , , , 
1036.79, -0.12135843, 0.01625865, -0.05581934, 0.04623882, -0.03288996, 0.03656208, 0.02637431, -0.04184764, , , , , , , , , 
1036.99, -0.12415442, 0.01326964, -0.0537085, 0.0477613, -0.03095818, 0.03750174, 0.02562047, -0.03831173, , , , , , , , , 
1037.19, -0.12448253, 0.01084557, -0.0599217, 0.04853835, -0.02830132, 0.03634667, 0.0214412, -0.04418081, , , , , , , , , 
1037.40, -0.12104522, 0.01343262, -0.05916413, 0.04540092, -0.03026755, 0.03225446, 0.02237221, -0.04305235, , , , , , , , , 
1037.58, -0.11819836, 0.0119584, -0.05892912, 0.04408142, -0.03203971, 0.03613028, 0.02804514, -0.04408003, , , , , , , , , 
1037.79, -0.11988623, 0.01475061, -0.05607946, 0.04632716, -0.02836032, 0.03286707, 0.02470688, -0.04127494, , , , , , , , , 
1037.99, -0.11990856, 0.00887581, -0.05406722, 0.04712035, -0.0283035, 0.0376952, 0.02247744, -0.04634791, , , , , , , , , 
1038.19, -0.12083799, 0.01019888, -0.05579301, 0.0464549, -0.03053024, 0.02945585, 0.02441242, -0.04311539, , , , , , , , , 
1038.40, -0.12043417, 0.01001185, -0.05998739, 0.04900558, -0.03248049, 0.03599066, 0.02171633, -0.04846698, , , , , , , , , 
1038.59, -0.11969686, 0.01186167, -0.05607723, 0.04413951, -0.0297772, 0.03693871, 0.02244583, -0.04269469, , , , , , , , , 
1038.79, -0.12229822, 0.01523823, -0.05809801, 0.04463634, -0.02835183, 0.03117009, 0.02235219, -0.04540151, , , , , , , , , 
1038.99, -0.12138303, 0.00843604, -0.05919015, 0.04494963, -0.0261741, 0.03411803, 0.02452763, -0.04495697, , , , , , , , , 
1039.20, -0.12369232, 0.01177235, -0.05721734, 0.04494091, -0.02959011, 0.03577806, 0.02342479, -0.04046421, , , , , , , , , 
1039.39, -0.12226726, 0.00890425, -0.05948275, 0.04745166, -0.02808424, 0.03347461, 0.0242004, -0.04681817, , , , , , , , , 
1039.59, -0.11924674, 0.00676391, -0.05739629, 0.04478762, -0.02803384, 0.03445357, 0.02076546, -0.04273568, , , , , , , , , 
1039.79, -0.12522292, 0.0100953, -0.05881941, 0.04643728, -0.03290265, 0.03826415, 0.02900093, -0.04459237, , , , , , , , , 
1039.99, -0.12223088, 0.01123852, -0.05480595, 0.0475855, -0.0294236, 0.03294628, 0.02193044, -0.0416944, , , , , , , , , 
1040.20, -0.12448115, 0.01061783, -0.05848456, 0.04544913, -0.02746582, 0.03496518, 0.02630053, -0.04315173, , , , , , , , , 
1040.38, -0.1208716, 0.00979332, -0.05365367, 0.04724012, -0.03036, 0.03166547, 0.02526988, -0.04487269, , , , , , , , , 
1040.59, -0.12332398, 0.01205264, -0.05483857, 0.0457129, -0.03264413, 0.03386274, 0.02249782, -0.04126025, , , , , , , , , 
1040.79, -0.12253403, 0.01119842, -0.0571527, 0.0456289, -0.02891976, 0.03410125, 0.02067482, -0.04022676, , , , , , , , , 
1040.99, -0.11918847, 0.01039348, -0.05603857, 0.04098891, -0.03233436, 0.03126483, 0.02109355, -0.04284536, , , , , , , , , 
1041.19, -0.1224016, 0.01287444, -0.05635083, 0.04518311, -0.02707258, 0.04236829, 0.0261313, -0.04588841, , , , , , , , , 
1041.40, -0.1208301, 0.0128897, -0.05641586, 0.04471411, -0.02925313, 0.03583764, 0.02458528, -0.04551117, , , , , , , , , 
1041.59, -0.12497415, 0.01039539, -0.05887601, 0.04707541, -0.0300983, 0.03266294, 0.0246423, -0.03840976, , , , , , , , , 
1041.79, -0.120995, 0.01181952, -0.05953711, 0.04391466, -0.03250199, 0.03476622, 0.02292221, -0.04693436, , , , , , , , , 
1041.99, -0.12400578, 0.01244372, -0.0611609, 0.04659308, -0.03060182, 0.03449147, 0.02698846, -0.04378254, , , , , , , , , 
1042.20, -0.11844037, 0.0133141, -0.05609462, 0.04524848, -0.03156057, 0.03419195, 0.02496456, -0.04094892, , , , , , , , , 
1042.40, -0.12331083, 0.01188515, -0.05821755, 0.045242, -0.03011031, 0.0342989, 0.02565755, -0.04666401, , , , , , , , , 
1042.59, -0.12109591, 0.01411811, -0.05773972, 0.04619507, -0.02956167, 0.03398043, 0.02114877, -0.04425734, , , , , , , , , 
1042.79, -0.12215813, 0.01226878, -0.06088132, 0.04315987, -0.03017168, 0.03632323, 0.0243678, -0.04744341, , , , , , , , , 
1042.99, -0.12144442, 0.01078645, -0.0553066, 0.04443345, -0.02968637, 0.03429232, 0.02471785, -0.03943888, , , , , , , , , 
1043.19, -0.12134615, 0.01219384, -0.05730259, 0.04341132, -0.03146095, 0.03322031, 0.02558636, -0.04261708, , , , , , , , , 
1043.40, -0.12248583, 0.00780317, -0.05689707, 0.04616707, -0.0315696, 0.03682359, 0.02587994, -0.0432906, , , , , , , , , 
1043.58, -0.12144259, 0.01337907, -0.06174883, 0.04465558, -0.03190356, 0.03564556, 0.02538838, -0.04261465, , , , , , , , , 
1043.79, -0.12440064, 0.01089308, -0.05975427, 0.04705, -0.02699886, 0.03731626, 0.0237652, -0.04671479, , , , , , , , , 
1043.99, -0.12340659, 0.00621965, -0.06160369, 0.04326311, -0.03011075, 0.0307754, 0.01899777, -0.04602715, , , , , , , , , 
1044.19, -0.12376577, 0.01374964, -0.0604727, 0.04363507, -0.03007899, 0.03250094, 0.02586594, -0.04588613, , , , , , , , , 
1044.40, -0.12370437, 0.01480726, -0.05636914, 0.04440394, -0.03138963, 0.03229671, 0.02265027, -0.04587065, , , , , , , , , 
1044.59, -0.12186798, 0.01337259, -0.05774349, 0.04263295, -0.03189973, 0.03459161, 0.02447888, -0.04026325, , , , , , , , , 
1044.79, -0.12543221, 0.01240132, -0.05822697, 0.04284272, -0.02465037, 0.03483226, 0.02173729, -0.04810173, , , , , , , , , 
1044.99, -0.1236455, 0.0092111, -0.05765919, 0.04271515, -0.03292512, 0.03110342, 0.024405, -0.04449317, , , , , , , , , 
1045.20, -0.12223104, 0.01338626, -0.06110179, 0.0456959, -0.02967475, 0.03535248, 0.02595915, -0.04576158, , , , , , , , , 
1045.38, -0.12044627, 0.0102436, -0.06049934, 0.04271495, -0.03116793, 0.03356299, 0.02685002, -0.04218919, , , , , , , , , 
1045.59, -0.12676775, 0.01217931, -0.05641752, 0.04573645, -0.02859302, 0.03684359, 0.02409727, -0.04237035, , , , , , , , , 
1045.79, -0.12106775, 0.00931683, -0.06567727, 0.04237704, -0.02999657, 0.03218462, 0.02254805, -0.04269306, , , , , , , , , 
1045.99, -0.12127106, 0.00966432, -0.06003381, 0.04395249, -0.03264371, 0.03220676, 0.02450769, -0.0444347, , , , , , , , , 
1046.19, -0.12377478, 0.01397169, -0.0548609, 0.04713988, -0.03017987, 0.03330402, 0.02371585, -0.04378733, , , , , , , , , 
1046.40, -0.11863048, 0.00883608, -0.0590848, 0.04414821, -0.02962358, 0.03539338, 0.0214142, -0.04648762, , , , , , , , , 
1046.58, -0.12209171, 0.00824749, -0.06065703, 0.0431472, -0.02895188, 0.03896704, 0.02065842, -0.04632593, , , , , , , , , 
1046.79, -0.12192755, 0.00639095, -0.05661504, 0.04501314, -0.03231384, 0.02927023, 0.02645604, -0.04686861, , , , , , , , , 
1046.99, -0.12062602, 0.01161986, -0.05802315, 0.04593797, -0.02936966, 0.03154168, 0.02176589, -0.04357769, , , , , , , , , 
1047.19, -0.12165602, 0.01153962, -0.05738755, 0.04564667, -0.03020592, 0.03400921, 0.02304167, -0.04473548, , , , , , , , , 
1047.40, -0.11943103, 0.01491824, -0.05560112, 0.04662994, -0.0269593, 0.03374284, 0.0212547, -0.04376662, , , , , , , , , 
1047.59, -0.11764554, 0.01294458, -0.05773069, 0.04673326, -0.03003285, 0.03468915, 0.02089445, -0.04621075, , , , , , , , , 
1047.79, -0.12208815, 0.00888806, -0.06040236, 0.04638244, -0.03148501, 0.0338193, 0.02373749, -0.04600225, , , , , , , , , 
1047.99, -0.12049012, 0.01013265, -0.05819335, 0.04331004, -0.03252171, 0.03688877, 0.0258552, -0.04686103, , , , , , , , , 
1048.20, -0.11929403, 0.01260515, -0.06015262, 0.0445933, -0.03252597, 0.03060447, 0.02218438, -0.04197304, , , , , , , , , 
1048.40, -0.12669308, 0.01005799, -0.05963554, 0.0426097, -0.02809128, 0.03398378, 0.01933087, -0.04367662, , , , , , , , , 
1048.60, -0.12117939, 0.0130977, -0.05671271, 0.04271413, -0.03123492, 0.03299027, 0.02427312, -0.04816625, , , , , , , , , 
1048.79, -0.12350622, 0.01070868, -0.05898481, 0.03862116, -0.0294479, 0.03613517, 0.02428225, -0.04545638, , , , , , , , , 
1048.99, -0.12332929, 0.00968963, -0.05761475, 0.03885661, -0.02970239, 0.03829403, 0.02434026, -0.0437518, , , , , , , , , 
1049.19, -0.12278968, 0.01304396, -0.05293943, 0.0405835, -0.02738741, 0.03207734, 0.02298117, -0.04478491, , , , , , , , , 
1049.40, -0.11729191, 0.01483936, -0.05732467, 0.04066495, -0.03012007, 0.03828713, 0.02487635, -0.04066724, , , , , , , , , 
1049.60, -0.12100355, 0.01010544, -0.05858452, 0.04026185, -0.03131648, 0.03778894, 0.02390084, -0.04395345, , , , , , , , , 
1049.79, -0.11834838, 0.01116144, -0.0610497, 0.04423138, -0.02963055, 0.0329483, 0.02311369, -0.04585132, , , , , , , , , 
1049.99, -0.12112611, 0.01014716, -0.05672698, 0.04634857, -0.02943129, 0.03079144, 0.01844884, -0.04740242, , , , , , , , , 
1050.19, -0.12373175, 0.00521452, -0.0593141, 0.04256395, -0.03236595, 0.03418717, 0.02543465, -0.04456275, , , , , , , , , 
1050.40, -0.12024851, 0.01419102, -0.05966676, 0.04521552, -0.03104492, 0.03460404, 0.02679414, -0.04724835, , , , , , , , , 
1050.59, -0.12305687, 0.01268467, -0.05662248, 0.04761583, -0.02950109, 0.03449495, 0.02141349, -0.04907523, , , , , , , , , 
1050.79, -0.12156796, 0.00919533, -0.06088199, 0.03905114, -0.02861386, 0.03686885, 0.023166, -0.04386207, , , , , , , , , 
1050.99, -0.12321725, 0.01438437, -0.05814723, 0.0455226, -0.02970756, 0.03101932, 0.02341546, -0.05000772, , , , , , , , , 
1051.19, -0.11691144, 0.01251794, -0.06033842, 0.04310201, -0.02931834, 0.03121238, 0.02231398, -0.04585275, , , , , , , , , 
1051.40, -0.12245496, 0.00950164, -0.06148969, 0.04043088, -0.03054924, 0.03287258, 0.02450499, -0.04660548, , , , , , , , , 
1051.58, -0.12181868, 0.01583767, -0.05478214, 0.04340582, -0.02749036, 0.03354406, 0.02391511, -0.04761075, , , , , , , , , 
1051.79, -0.11588883, 0.01338459, -0.06024173, 0.04437248, -0.02905129, 0.0352395, 0.02494081, -0.04585538, , , , , , , , , 
1051.99, -0.12511961, 0.01024771, -0.06210631, 0.04233277, -0.02714238, 0.03366093, 0.02520563, -0.04455036, , , , , , , , , 
1052.19, -0.12108704, 0.00753195, -0.05836698, 0.04410715, -0.0297682, 0.03583554, 0.02477419, -0.04563766, , , , , , , , , 
1052.38, -0.12095255, 0.01023661, -0.05704688, 0.03562201, -0.03014124, 0.03548019, 0.02238873, -0.0449492, , , , , , , , , 
1052.60, -0.12665528, 0.00739744, -0.05521367, 0.04379042, -0.03205419, 0.03285871, 0.02173514, -0.04497012, , , , , , , , , 
1052.79, -0.12312988, 0.01169485, -0.0579962, 0.04083107, -0.03235999, 0.0320888, 0.02784532, -0.04864623, , , , , , , , , 
1052.99, -0.12094886, 0.01062623, -0.05830244, 0.04266662, -0.02583201, 0.03247068, 0.02280861, -0.04509604, , , , , , , , , 
1053.19, -0.12482183, 0.00991849, -0.06128162, 0.0438113, -0.03175789, 0.03462842, 0.02304111, -0.04447849, , , , , , , , , 
1053.40, -0.12213572, 0.01160647, -0.05934995, 0.04303135, -0.03461701, 0.0336963, 0.02133254, -0.04747936, , , , , , , , , 
1053.59, -0.12348368, 0.01329757, -0.05791785, 0.0444717, -0.02989505, 0.0359985, 0.02144033, -0.04314443, , , , , , , , , 
1053.78, -0.12225668, 0.01080118, -0.0612324, 0.04491187, -0.03278389, 0.03098389, 0.02582656, -0.04136466, , , , , , , , , 
1054.00, -0.12592629, 0.01339133, -0.05789099, 0.04196028, -0.03297315, 0.03010334, 0.02341245, -0.04664532, , , , , , , , , 
1054.19, -0.12097667, 0.01403617, -0.05950258, 0.04327294, -0.03178954, 0.03120652, 0.01833926, -0.04775416, , , , , , , , , 
1054.39, -0.12053931, 0.01442256, -0.05906225, 0.0453282, -0.03167575, 0.03452982, 0.02342772, -0.04680623, , , , , , , , , 
1054.59, -0.12061155, 0.01307491, -0.05852735, 0.04180975, -0.03071049, 0.0358403, 0.025242, -0.04373335, , , , , , , , , 
1054.80, -0.12302786, 0.01576576, -0.05994067, 0.04682207, -0.02892814, 0.02947906, 0.02298149, -0.04548948, , , , , , , , , 
1055.00, -0.1191299, 0.01073428, -0.06193809, 0.04516239, -0.0334237, 0.03029396, 0.02547621, -0.04699624, , , , , , , , , 
1055.19, -0.12500755, 0.01517669, -0.05617912, 0.040708, -0.03276994, 0.03436856, 0.02425252, -0.04722663, , , , , , , , , 
1055.39, -0.11711578, 0.01469532, -0.05702177, 0.04647917, -0.03147183, 0.0317097, 0.02481247, -0.04374535, , , , , , , , , 
1055.59, -0.12158278, 0.00846272, -0.06049171, 0.04349339, -0.03000142, 0.03213982, 0.02251142, -0.04885365, , , , , , , , , 
1055.80, -0.12153377, 0.01203656, -0.05755252, 0.04362735, -0.03016877, 0.03697781, 0.01969065, -0.0459022, , , , , , , , , 
1056.00, -0.12476832, 0.0100545, -0.05782596, 0.04742304, -0.03065272, 0.03420826, 0.02349704, -0.04321384, , , , , , , , , 
1056.19, -0.12096895, 0.01148349, -0.05827841, 0.04237582, -0.02860038, 0.03214005, 0.02623719, -0.0454877, , , , , , , , , 
1056.39, -0.12392822, 0.01001684, -0.05923656, 0.04294249, -0.03017588, 0.0346985, 0.0203198, -0.04863002, , , , , , , , , 
1056.59, -0.12140877, 0.00877241, -0.05924336, 0.04233621, -0.0326103, 0.03391206, 0.01979207, -0.04283825, , , , , , , , , 
1056.78, -0.12349644, 0.01385614, -0.06095878, 0.04097911, -0.02907533, 0.03030262, 0.02418114, -0.04726639, , , , , , , , , 
1056.98, -0.12700996, 0.01126273, -0.06306106, 0.0410477, -0.02885908, 0.03808567, 0.02614707, -0.04567074, , , , , , , , , 
1057.19, -0.1193397, 0.00945798, -0.05584324, 0.04456451, -0.02964985, 0.03387902, 0.02313477, -0.04983999, , , , , , , , , 
1057.39, -0.12104712, 0.01289201, -0.05999621, 0.04617231, -0.03190444, 0.03435231, 0.02524079, -0.04770006, , , , , , , , , 
1057.59, -0.12208559, 0.00622664, -0.06147555, 0.04149645, -0.03283209, 0.03333747, 0.0222625, -0.04578451, , , , , , , , , 
1057.80, -0.12379856, 0.00942906, -0.05967225, 0.04515691, -0.03023504, 0.03561407, 0.02465655, -0.04081595, , , , , , , , , 
1058.00, -0.12256636, 0.01110568, -0.06048616, 0.04378757, -0.03348858, 0.03018618, 0.02150714, -0.04833747, , , , , , , , , 
1058.19, -0.1195088, 0.00876862, -0.06278359, 0.0465556, -0.0285494, 0.03178592, 0.0242762, -0.04687314, , , , , , , , , 
1058.39, -0.12274643, 0.01418856, -0.06094901, 0.04551279, -0.02909541, 0.03390607, 0.02258239, -0.04753473, , , , , , , , , 
1058.59, -0.12263922, 0.01253008, -0.05704143, 0.04111388, -0.03045076, 0.03449988, 0.02501976, -0.04559939, , , , , , , , , 
1058.80, -0.12254473, 0.01276945, -0.06083034, 0.04412062, -0.03190053, 0.03284118, 0.02453577, -0.04721329, , , , , , , , , 
1059.00, -0.1207832, 0.01265088, -0.06077811, 0.04527671, -0.02724013, 0.035823, 0.02351271, -0.04364573, , , , , , , , , 
1059.19, -0.12365526, 0.01333424, -0.05692397, 0.04393031, -0.03476225, 0.03415629, 0.02104143, -0.04290405, , , , , , , , , 
1059.39, -0.11992279, 0.01019052, -0.06371666, 0.04644655, -0.03240502, 0.0353694, 0.02130817, -0.04574382, , , , , , , , , 
1059.59, -0.12277767, 0.01033177, -0.05986495, 0.0457214, -0.03448183, 0.03299515, 0.02061933, -0.04624317, , , , , , , , , 
1059.78, -0.11868075, 0.01398625, -0.05888302, 0.04492594, -0.03392809, 0.03437888, 0.02464534, -0.04830279, , , , , , , , , 
1059.98, -0.12184098, 0.00736543, -0.05854287, 0.04381189, -0.0285087, 0.03100971, 0.02248225, -0.04404981, , , , , , , , , 
